SITE_ID,LATITUDE,LONGITUDE,NAME,STATE,LICENSING_AREA_ID,POSTCODE,SITE_PRECISION,ELEVATION,HCIS_L2
405129,-37.810431,144.958294,St John Ambulance Training Centre 341 Queen St MELBOURNE,VIC,2,3000,Within 100 meters,,KX3P
41133,-37.819175,144.984728,Melbourne Cricket Ground  EAST MELBOURNE,VIC,2,3002,Unknown,,KX3P
41449,-37.829371,144.910486,Lot 7 Todd Road PORT MELBOURNE,VIC,2,3207,Within 10 meters,2,KX3P
41450,-37.829726,144.96933,HSV-7 S1 119 Wells St SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
41660,-37.816209,144.961635,100 Queen Street MELBOURNE,VIC,2,3000,Within 10 meters,12,KX3P
41667,-37.834349,144.973578,390 St Kilda Road MELBOURNE,VIC,2,3004,Within 10 meters,22,KX3P
41933,-37.813789,144.972834,30 Collins St MELBOURNE,VIC,2,3000,Unknown,,KX3P
41982,-37.813672,144.952958,Telstra Site cnr La Trobe & Spencer Sts MELBOURNE,VIC,2,3000,Unknown,,KX3P
42052,-37.80909,144.979948,240 Victoria Pde EAST MELBOURNE,VIC,2,3002,Unknown,,KX3P
42392,-37.811381,144.976875,St Andrews Pl EAST MELBOURNE,VIC,2,3002,Within 100 meters,,KX3P
42435,-37.816508,144.99741,118 Wellington Parade EAST MELBOURNE,VIC,2,3121,Unknown,,KX3P
42438,-37.81917,144.932415,Met Bureau Site Victoria Dock WEST MELBOURNE,VIC,2,3000,Unknown,2,KX3P
42462,-37.811057,144.984267,166 Clarendon Street Freemasons Hosp EAST MELBOURNE,VIC,2,3002,Within 10 meters,20,KX3P
42639,-37.816001,144.983565,Telstra Site cnr Wellington Pde & Clarendon St EAST MELBOURNE,VIC,2,3002,Unknown,,KX3P
42908,-37.809016,144.970408,1 Nicholson Street MELBOURNE,VIC,2,3000,Within 100 meters,,KX3P
42911,-37.808473,144.975478,Cnr Victoria Pde/Gisborne St EAST MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
42940,-37.806813,144.957635,Queen Victoria Market MELBOURNE,VIC,2,3003,Unknown,,KX3P
42955,-37.812398,144.983663,159 Grey Street EAST MELBOURNE,VIC,2,3002,Within 100 meters,,KX3P
42987,-37.812379,144.956402,Upper Flagstaff Station MELBOURNE,VIC,2,3000,Unknown,,KX3P
42988,-37.815471,144.973697,Upper Parliament Station MELBOURNE,VIC,2,3000,Unknown,,KX3P
43050,-37.81396,144.964424,314-336 Bourke St MELBOURNE,VIC,2,3000,Unknown,,KX3P
43051,-37.812599,144.963893,295 Lonsdale St MELBOURNE,VIC,2,3000,Unknown,,KX3P
43122,-37.810936,144.95116,Cnr Spencer & Jeffcott Sts WEST MELBOURNE,VIC,2,3003,Unknown,,KX3P
43130,-37.82495,144.979914,Swan St MELBOURNE,VIC,2,3002,Within 100 meters,,KX3P
43189,-37.819238,144.910771,Port of Melbourne MELBOURNE,VIC,2,3011,Unknown,,KX3P
43270,-37.798902,144.956148,Lift Block Main Building Royal Melbourne Hospital Grattan Street MELBOURNE,VIC,2,3050,Within 10 meters,30,KX3P
43283,-37.808933,144.976033,32 Gisborne Street EAST MELBOURNE,VIC,2,3002,Unknown,,KX3P
43284,-37.808715,144.976437,32 Gisborne St EAST MELBOURNE,VIC,2,3002,Unknown,,KX3P
43428,-37.821548,144.978586,Rod Laver Arena  Melbourne Park cnr Batman Avenue & Swan Street MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
43436,-37.818714,144.957931,470 Flinders Lane MELBOURNE,VIC,2,3000,Unknown,,KX3P
43439,-37.814698,144.962813,C`wealth Bank 385 Bourke Street Local MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
43440,-37.810226,144.96481,State Library 328 Swanston St MELBOURNE,VIC,2,3000,Unknown,,KX3P
43449,-37.834062,144.959553,Town Hall Bank Street SOUTH MELBOURNE,VIC,2,3205,Unknown,,KX3P
43584,-37.803274,144.971872,Melbourne Museum Nicholson St CARLTON,VIC,2,3053,Within 100 meters,,KX3P
43603,-37.829029,144.942194,164 Ingles St PORT MELBOURNE,VIC,2,3207,Unknown,,KX3P
43776,-37.815003,144.951786,Pass Yard Spencer St Station MELBOURNE,VIC,2,3000,Unknown,,KX3P
43814,-37.811702,144.943358,West Tower Dudley St WEST MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
43837,-37.818847,144.955201,595 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,9,KX3P
44014,-37.810881,144.974049,Parliament House Spring St MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
44085,-37.811953,144.973452,103 - 115 Spring St MELBOURNE,VIC,2,3000,Unknown,,KX3P
44101,-37.816822,144.963209,333 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
44125,-37.815309,144.969476,Hyatt Hotel 123 Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
44126,-37.815166,144.974285,123 Collins St MELBOURNE,VIC,2,3000,Unknown,,KX3P
441395,-37.825116,144.937418,331 Ingles St PORT MELBOURNE,VIC,2,3207,Unknown,,KX3P
461334,-37.831161,144.966337,Cnr Dorcas St & Kings Way SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
461423,-37.809356,144.970729,50 Lonsdale St MELBOURNE,VIC,2,3000,Within 10 meters,28,KX3P
461603,-37.816501,144.976313,225 Wellington Parade Sth MELBOURNE,VIC,2,3004,Unknown,,KX3P
46463,-37.822934,144.967472,Arts Centre MELBOURNE,VIC,2,3205,Within 100 meters,,KX3P
46517,-37.845255,144.942482,Foreshore Lsc SOUTH MELBOURNE,VIC,2,3207,Unknown,,KX3P
46522,-37.843418,144.93793,Cnr Bay & Beach Rds PORT MELBOURNE,VIC,2,3207,Unknown,,KX3P
47028,-37.817396,144.908551,70-78 Mackenzie Road WEST MELBOURNE,VIC,2,3011,Within 100 meters,,KX3P
47029,-37.816948,144.908677,70-78 Mackenzie Rd COODE ISLAND WEST MELBOURNE,VIC,2,3011,Unknown,,KX3P
47083,-37.823227,144.984504,Melbourne Cricket Ground  EAST MELBOURNE,VIC,2,3002,Within 100 meters,,KX3P
47295,-37.809129,144.976937,174 Victoria Parade EAST MELBOURNE,VIC,2,3002,Unknown,,KX3P
47311,-37.814392,144.952939,250 Spencer Street The Age Building MELBOURNE,VIC,2,3000,Within 100 meters,,KX3P
47315,-37.809962,144.962546,Melbourne Central Underground Station MELBOURNE,VIC,2,3000,Unknown,,KX3P
47316,-37.811313,144.972958,Parliament Underground Station MELBOURNE,VIC,2,3000,Unknown,,KX3P
47317,-37.81213,144.955046,Flagstaff Underground Station MELBOURNE,VIC,2,3003,Unknown,,KX3P
47542,-37.834955,144.974755,412 St Kilda Road MELBOURNE,VIC,2,3004,Within 10 meters,22,KX3P
47616,-37.842907,144.976014,29 Queens Rd MELBOURNE,VIC,2,3004,Within 100 meters,,KX3P
47636,-37.84691,144.946925,Beaconsfield Pde SOUTH MELBOURNE,VIC,2,3206,Unknown,,KX3P
47755,-37.813848,144.963177,Building Sites CBD MELBOURNE,VIC,2,3000,Unknown,,KX3P
47893,-37.823463,144.974615,Kings Domain Alexandra Av MELBOURNE,VIC,2,3004,Unknown,,KX3P
47894,-37.823508,144.974613,Sydney Myer Music Bowl MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
48321,-37.846716,144.980058,US Embassy 553 St Kilda Rd MELBOURNE,VIC,2,3004,Unknown,,KX3P
48677,-37.808802,144.978877,200 Victoria Parade EAST MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
48680,-37.811158,144.953596,CMTS Site 383 King St MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
48699,-37.823104,144.966899,Roof 120 Southbank Blvd SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
48702,-37.823112,144.967353,120 Southbank Blvd Tower SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
48719,-37.80781,144.963172,400 Swanston Street RMIT Bldg 12 MELBOURNE,VIC,2,3000,Within 10 meters,26,KX3P
48838,-37.828143,144.937902,155 Bertie St PORT MELBOURNE,VIC,2,3207,Unknown,,KX3P
48875,-37.813262,144.965749,201 Swanston St MELBOURNE,VIC,2,3000,Unknown,,KX3P
49035,-37.846378,144.978704,562 St Kilda Rd MELBOURNE,VIC,2,3004,Unknown,,KX3P
49115,-37.816117,144.958912,Qantas House 114 William St MELBOURNE,VIC,2,3000,Unknown,,KX3P
49119,-37.81352,144.965061,310 Bourke St MELBOURNE,VIC,2,3000,Unknown,,KX3P
49535,-37.819726,144.953927,24-40 Spencer St MELBOURNE,VIC,2,3000,Within 100 meters,,KX3P
49630,-37.810641,144.970534,222 Exhibition St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
49639,-37.813908,144.969253,111 Lt Collins St MELBOURNE,VIC,2,3000,Unknown,,KX3P
49649,-37.832979,144.97515,Cnr St Kilda Rd & Park St MELBOURNE,VIC,2,3004,Within 100 meters,,KX3P
49655,-37.807901,144.968451,333 Exhibition St MELBOURNE,VIC,2,3000,Unknown,,KX3P
49873,-37.810911,144.96269,cnr Elizabeth & La Trobe Streets MELBOURNE,VIC,2,3000,Unknown,,KX3P
49884,-37.814858,144.974735,13 Spring St MELBOURNE,VIC,2,3000,Unknown,,KX3P
49916,-37.836831,144.973794,6 Queens Rd MELBOURNE,VIC,2,3004,Unknown,,KX3P
49920,-37.796704,144.964556,Telstra Site NE cnr Swanston & Elgin Sts MELBOURNE,VIC,2,3052,Within 10 meters,,KX3P
49989,-37.814494,144.956287,555 Lonsdale Street MELBOURNE,VIC,2,3000,Within 10 meters,17,KX3P
49990,-37.814287,144.957315,205 William Street MELBOURNE,VIC,2,3000,Within 10 meters,18,KX3P
49991,-37.814751,144.958097,180 William Street MELBOURNE,VIC,2,3000,Within 10 meters,18,KX3P
49993,-37.813579,144.960685,200 Queen Street MELBOURNE,VIC,2,3000,Within 10 meters,20,KX3P
50017,-37.810419,144.962931,cnr Elizabeth & La Trobe Streets MELBOURNE,VIC,2,3000,Unknown,,KX3P
50085,-37.828787,144.956744,68 Clark St SOUTH MELBOURNE,VIC,2,3205,Unknown,,KX3P
50121,-37.798278,144.96173,Walter Boas Building Wilson Ave Melbourne University PARKVILLE,VIC,2,3052,Within 10 meters,,KX3P
50151,-37.810065,144.963281,Optus/Vodafone Site 6/211 La Trobe St MELBOURNE,VIC,2,3000,Unknown,,KX3P
501832,-37.816757,144.989826,Hutchison Site 2 Wellington Pde EAST MELBOURNE,VIC,2,3002,Within 10 meters,20,KX3P
501940,-37.810906,144.933406,Hutchison Site cnr Western Citylink & Footscray Rd WEST MELBOURNE,VIC,2,3011,Within 10 meters,,KX3P
50201,-37.819604,144.983467,MCG Jolimont Tce EAST MELBOURNE,VIC,2,3002,Within 100 meters,,KX3P
502072,-37.838423,144.94291,Hutchison Site 248-250 Bay St PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
50226,-37.811398,144.972672,20-30 Bourke St MELBOURNE,VIC,2,3000,Unknown,,KX3P
50325,-37.822232,144.92716,Melbourne Cement Facility PORT MELBOURNE,VIC,2,3207,Unknown,,KX3P
50369,-37.806522,144.961674,15-21 Therry St MELBOURNE,VIC,2,3053,Unknown,,KX3P
50371,-37.852454,144.983595,619 St Kilda Rd MELBOURNE,VIC,2,3181,Unknown,,KX3P
50478,-37.809121,144.979095,AAPT/Telstra Site 200 Victoria Parade EAST MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
50487,-37.830621,144.976918,Birdwood Ave Nat Herb MELBOURNE,VIC,2,3004,Unknown,,KX3P
50488,-37.815819,144.965111,260 Collins St MELBOURNE,VIC,2,3000,Unknown,,KX3P
50644,-37.808381,144.970142,Telstra Exchange Exhibition Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
50649,-37.816961,144.981721,Telstra Site Jolimont Tce EAST MELBOURNE,VIC,2,3002,Unknown,,KX3P
50650,-37.804127,144.922555,Telstra Site Dock Link Rd Melbourne Freight Terminal FOOTSCRAY,VIC,2,3011,Within 100 meters,,KX3P
50653,-37.80389,144.95278,Telstra Exchange 168 Chetwynd Street NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
50666,-37.811122,144.941102,Telstra Site Footscray Rd WEST MELBOURNE,VIC,2,3000,Within 100 meters,,KX3P
50668,-37.819565,144.960293,Telstra Site cnr William & Flinders Sts MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
50669,-37.816891,144.961957,Optus/Telstra Site cnr Collins & Queen Sts MELBOURNE,VIC,2,3000,Unknown,,KX3P
50670,-37.818248,144.957035,Telstra Site cnr King & Collins Sts MELBOURNE,VIC,2,3000,Unknown,,KX3P
50671,-37.817658,144.959437,Telstra Site cnr William & Collins Sts MELBOURNE,VIC,2,3000,Unknown,,KX3P
50672,-37.815751,144.958581,Telstra Site cnr William & Bourke Sts MELBOURNE,VIC,2,3000,Unknown,,KX3P
50673,-37.808217,144.955351,Telstra Site cnr Peel & Dudley Sts Victoria Market WEST MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
50674,-37.805862,144.959988,Telstra Site cnr Victoria & Elizabeth Sts MELBOURNE,VIC,2,3053,Unknown,,KX3P
50675,-37.80992,144.991568,Telstra Site cnr Victoria & Hoddle Sts MELBOURNE,VIC,2,3066,Unknown,,KX3P
50676,-37.824652,144.988783,Telstra Site cnr Swan & Hoddle Sts MELBOURNE,VIC,2,3002,Unknown,,KX3P
50677,-37.824798,144.971056,Telstra Site cnr St Kilda Rd & Grant St MELBOURNE,VIC,2,3004,Unknown,,KX3P
50678,-37.813988,144.963457,Telstra Site cnr Bourke & Elizabeth Sts MELBOURNE,VIC,2,3000,Unknown,,KX3P
50679,-37.808803,144.952866,Optus/Telstra Site cnr King & Dudley Sts MELBOURNE,VIC,2,3003,Unknown,,KX3P
50680,-37.816158,144.95607,Telstra Site cnr King & Bourke Sts MELBOURNE,VIC,2,3000,Unknown,,KX3P
50682,-37.812075,144.954479,Telstra Site cnr King & La Trobe Sts MELBOURNE,VIC,2,3003,Unknown,,KX3P
50685,-37.808682,144.966669,Telstra Site cnr Russell & La Trobe Sts MELBOURNE,VIC,2,3000,Unknown,,KX3P
50686,-37.813545,144.971705,Optus/Telstra Site cnr Collins & Exhibition Sts MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
50696,-37.843856,144.978829,Telstra Site 493 St Kilda Rd MELBOURNE,VIC,2,3004,Unknown,,KX3P
50703,-37.849711,144.978669,CMTS Site 65 Queens Rd MELBOURNE,VIC,2,3004,Unknown,,KX3P
50901,-37.836745,144.974024,CMTS Site 5 Queens Rd MELBOURNE,VIC,2,3004,Within 10 meters,20,KX3P
50908,-37.801228,144.956209,Optus Site 5 Flemington Rd NORTH MELBOURNE,VIC,2,3051,Within 10 meters,28,KX3P
50960,-37.830296,144.912346,CMTS Site 120 Todd Rd PORT MELBOURNE,VIC,2,3207,Within 100 meters,2,KX3P
50970,-37.809343,144.975238,456 Albert Street EAST MELBOURNE,VIC,2,3002,Within 10 meters,34,KX3P
50981,-37.829555,144.957371,Optus/Hutchison Site 94 Market St SOUTH MELBOURNE,VIC,2,3205,Unknown,8,KX3P
51106,-37.818261,144.95783,Rialto Hotel on Collins (Hanz Hotels Melbourne PTY LTD) 495 Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
51501,-37.817306,144.959901,Telstra Site 440 Collins St MELBOURNE,VIC,2,3000,Unknown,,KX3P
51555,-37.836372,144.936991,Telstra Site Williamstown Rd PORT MELBOURNE,VIC,2,3207,Unknown,,KX3P
51575,-37.813359,144.966144,Telstra Site Mid Town Plaza cnr Bourke & Swanston Sts MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
51576,-37.814265,144.971685,CMTS Site Penthouse 71 Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
51577,-37.835157,144.975999,Telstra Site The Shrine 387 St Kilda Rd MELBOURNE,VIC,2,3141,Unknown,,KX3P
51578,-37.832781,144.955293,Telstra Site South Melbourne Market Ferrars St nr cnr York St SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
51590,-37.815992,144.961028,454 Collins Street MELBOURNE,VIC,2,3000,Unknown,,KX3P
51591,-37.80928,144.975229,Optus Site 456 Albert St EAST MELBOURNE,VIC,2,3002,Unknown,,KX3P
51622,-37.814484,144.9635,Optus/Vodafone Site 341-357 Bourke St MELBOURNE,VIC,2,3000,Unknown,,KX3P
51717,-37.829761,144.948503,Access Self Storage 223 Normanby Road SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,6,KX3P
51718,-37.813167,144.965468,Vodafone Site 195 Swanston St MELBOURNE,VIC,2,3000,Within 10 meters,13,KX3P
51746,-37.81511,144.958031,Vodafone/Telstra Site 99 William St MELBOURNE,VIC,2,3000,Unknown,,KX3P
51812,-37.811733,144.984249,Mercy Hospital Grey St EAST MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
51873,-37.833793,144.918429,33 Prohasky St PORT MELBOURNE,VIC,2,3207,Unknown,,KX3P
51876,-37.822366,144.924543,676 Lorimer St PORT MELBOURNE,VIC,2,3207,Unknown,,KX3P
52007,-37.814998,144.967121,Town Hall Swanston St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
52575,-37.836706,144.961298,179 Napier St SOUTH MELBOURNE,VIC,2,3205,Unknown,,KX3P
52924,-37.812335,144.97736,Cnr Cathedral Place & Lansdowne Street EAST MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
53003,-37.81922,144.958485,452-470 Flinders Street MELBOURNE,VIC,2,3000,Unknown,6,KX3P
53115,-37.813527,144.965458,Cositing Reference Point MELBOURNE,VIC,2,3000,Unknown,,KX3P
53382,-37.819547,144.959215,Telstra Site 452-470 Flinders St MELBOURNE,VIC,2,3000,Unknown,,KX3P
53484,-37.812559,144.951115,No1 Signal Box Spencer St Rail Yards WEST MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
53689,-37.85026,144.979109,The Sebel Albert Park 65 Queens Road MELBOURNE,VIC,2,3004,Unknown,,KX3P
53851,-37.830941,144.958844,98 York St SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,10,KX3P
54305,-37.8259,144.930806,Electricity Terminal Station Turner Street PORT MELBOURNE,VIC,2,3207,Unknown,,KX3P
54798,-37.80909,144.976233,Optus/Hutchison Site Eye & Ear Hospital Gisborne St EAST MELBOURNE,VIC,2,3002,Within 100 meters,38,KX3P
55715,-37.838376,144.974547,Vodafone Site 10 Queens Rd SOUTH MELBOURNE,VIC,2,3004,Within 10 meters,19,KX3P
570397,-37.840393,144.977594,Vodafone/Optus Site 457 St Kilda Rd SOUTH MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
570398,-37.849052,144.979642,580 St Kilda Road MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
570455,-37.837866,144.965812,Telstra Site cnr Albert & Moray Rds MELBOURNE,VIC,2,3205,Unknown,,KX3P
570457,-37.82968,144.912106,Telstra Site International Shooters Club Todd Rd PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
570465,-37.793753,144.947716,Telstra Site cnr Abbotsford & Flemington Rds MELBOURNE,VIC,2,3052,Unknown,,KX3P
570478,-37.807478,144.959615,CMTS Site YWCA 489 Elizabeth St MELBOURNE,VIC,2,3000,Unknown,27,KX3P
9000304,-37.845153,144.979283,The Chevron 519 St Kilda Rd MELBOURNE,VIC,2,3181,Within 10 meters,,KX3P
9000320,-37.807913,144.953493,22-36 Walsh St WEST MELBOURNE,VIC,2,3003,Within 100 meters,,KX3P
9000385,-37.841221,144.945742,The Park Apartments Cnr Pickles & Lairdet Sts PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9000476,-37.834784,144.923514,Telstra Monopole 11A Salmon Street PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9000552,-37.81876,144.961611,376 Flinders St. MELBOURNE,VIC,2,3000,Within 10 meters,5,KX3P
9000973,-37.816347,144.936809,Telstra Waterfront City Docklands MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9001037,-37.818218,144.97879,Maintenance Office Cnr Jolimont Rd & Brunton Ave EAST MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
9001289,-37.815858,144.954818,Citipower House 628 Bourke Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9001405,-37.83384,144.948265,Vodafone Roof Top 55 Crockford Street PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9001835,-37.832264,144.960796,257 Clarendon Street SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,11,KX3P
9001856,-37.827314,144.957547,N-E Cnr Market & Cecil Streets SOUTH MELBOURNE,VIC,2,3006,Within 10 meters,,KX3P
9001970,-37.814207,144.94498,Telstra Site Digital Harbour Cnr Latrobe St & Harbour Esp MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9001976,-37.834207,144.923999,Telstra Site Enter via 19 Salmon Street Rear of 299 Williamstown Rd PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9002003,-37.851107,144.981199,Telstra Site 607 St Kilda Road MELBOURNE,VIC,2,3181,Within 10 meters,,KX3P
9002052,-37.810222,144.955712,"Water Valve Electrical Cabinet (WVS03) Williams Street, btwn Franklin and A'Beckett St MELBOURNE",VIC,2,3003,Within 10 meters,22,KX3P
9002053,-37.816601,144.958751,"Water Valve Electrical Cabinet (WVS04) Williams Street, btwn Bourke and Lt Collins St MELBOURNE",VIC,2,3000,Within 10 meters,14,KX3P
9002072,-37.83268,144.964023,7 Emerald Way SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9002195,-37.809706,144.978512,Freemasons Hospital 372 - 376 Albert Street EAST MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
9002251,-37.801233,144.961127,Melbourne Business School 200 Leicester St CARLTON,VIC,2,3053,Within 10 meters,,KX3P
9002262,-37.816217,144.970928,Wilson Parking 114 Flinders Street MELBOURNE,VIC,2,3000,Within 10 meters,10,KX3P
9002264,-37.83427,144.97199,"Telstra Site, 31-33 Albert Road SOUTH MELBOURNE",VIC,2,3141,Within 10 meters,,KX3P
9002279,-37.816206,144.952548,201 Spencer St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9002444,-37.835831,144.957584,332 Park Street SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,10,KX3P
9002447,-37.789976,144.93771,Telstra Site 74 Alfred St NORTH MELBOURNE,VIC,2,3051,Within 10 meters,,KX3P
9002457,-37.83529,144.97348,Telstra Site 3 Bowen Cres SOUTH MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9002458,-37.816336,144.95658,Telstra Site 575 Bourke St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9002461,-37.808737,144.970149,Telstra Site Cnr Exhibition and Lonsdale Sts MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9002468,-37.812727,144.97038,"Telstra Site, Southern Cross 121 Exhibition Street MELBOURNE",VIC,2,3000,Within 10 meters,,KX3P
9002469,-37.819387,144.95543,Telstra Site 589 Collins Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9002473,-37.809366,144.9597,Telstra Site 380 Latrobe St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9002483,-37.811457,144.975929,"Telstra Site, Park Hyatt Hotel Carpark Level 3 1 Parliament Place EAST MELBOURNE",VIC,2,3002,Within 10 meters,,KX3P
9002485,-37.786146,144.94131,Telstra Site 87 Racecourse Road NORTH MELBOURNE,VIC,2,3052,Within 10 meters,,KX3P
9002487,-37.811277,144.96498,"Telstra Site, South Comms Room 222 Lonsdale St MELBOURNE",VIC,2,3000,Within 10 meters,,KX3P
9002490,-37.822137,144.922039,Telstra Site 4/290 SALMON STREET PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9002494,-37.829107,144.9613,"Telstra Site, Arts Centre Complex 100 St Kilda Road MELBOURNE",VIC,2,3205,Within 10 meters,,KX3P
9002497,-37.807306,144.9496,Telstra Site West Melbourne Australia Post WEST MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
9002498,-37.812376,144.95664,Telstra Site 305 William Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9002546,-37.855033,144.975751,Mobile Control Tower Albert Park MELBOURNE VIC 3206,VIC,2,3182,Within 10 meters,,KX3P
9002654,-37.816917,144.95319,"Telstra Cnr Bourke St and Spencer St, MELBOURNE",VIC,2,3000,Within 10 meters,,KX3P
9002921,-37.831664,144.932767,10/484 Graham Street PORT MELBOURNE,VIC,2,3207,Within 10 meters,3,KX3P
9002988,-37.815931,144.963745,97 - 103 Elizabeth Street MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9003040,-37.813028,144.95743,County Court Precinct 250 William St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9003147,-37.815417,144.970496,Light Pole Cnr George Pde and Flinders Lane MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9003148,-37.816065,144.968365,Adelphi Hotel 187 Flinders Lane MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9003152,-37.845486,144.976603,Light Pole Queens Road MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9003153,-37.823289,144.97028,Light Pole Cnr St Kilda Rd and South Bank Blvd SOUTH MELBOURNE,VIC,2,3141,Within 10 meters,,KX3P
9003154,-37.81762,144.96346,Light Pole Cnr Fulham Pl and Flinders Lane MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9003236,-37.83891,144.974658,Atari Building 14 Queens Road MELBOURNE,VIC,2,3004,Within 10 meters,,KX3P
9003380,-37.815907,144.964462,270 Collins St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9003429,-37.812552,144.949718,50 Adderley St WEST MELBOURNE,VIC,2,3003,Within 10 meters,,KX3P
9003533,-37.82947,144.960226,70-74 Clarke St SOUTH MELBOURNE,VIC,2,3205,Within 10 meters,,KX3P
9003660,-37.834018,144.947658,35 Crockford Street PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9003683,-37.809033,144.979212,National Australia Bank 216 Victoria Parade EAST MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
9003706,-37.799374,144.955829,"Plant Room below Helipad Royal Melbourne Hospital, Grattan Street PARKVILLE",VIC,2,3052,Within 10 meters,,KX3P
9003803,-37.822911,144.908487,Shipping Management Centre 343-383 Lorimer St PORT MELBOURNE,VIC,2,3207,Within 10 meters,,KX3P
9003867,-37.820671,144.957446,SW Cnr Flinders Street & Kings Way MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9003894,-37.81245,144.96985,111 Bourke St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9004028,-37.826019,144.98493,"Rectangular Stadium Site Office Olympic Park Precinct Car Park, Swan Street MELBOURNE",VIC,2,3004,Within 10 meters,,KX3P
9004030,-37.810825,144.964999,Queen Victoria Building Cnr Lonsdale and Swanston Streets MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9004067,-37.812045,144.983514,150 Clarendon St EAST MELBOURNE,VIC,2,3002,Within 10 meters,,KX3P
9004090,-37.800061,144.959035,Melbourne University Cnr Berkeley & Grattan Sts CARLTON,VIC,2,3053,Within 10 meters,,KX3P
9004106,-37.816544,144.970033,146 Flinders St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9004163,-37.813844,144.951966,288 Spencer St MELBOURNE,VIC,2,3000,Within 10 meters,,KX3P
9004215,-37.783944,144.951576,Royal Melbourne Zoo Poplar Rd PARKVILLE,VIC,2,3052,Within 10 meters,,KX3P
